id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
13759,8.6,0.66,0.0,2.9,0.071,8.0,17.0,0.99631,3.27,0.65,10.1,6.0
13760,6.4,0.6,0.31,1.9,0.081,23.0,54.0,0.99494,3.44,0.71,11.9,8.0
13761,11.5,0.43,0.45,1.8,0.098,5.0,13.0,0.9952,3.3,0.6,10.9,4.0
13762,7.9,0.41,0.19,2.1,0.092,12.0,65.0,0.9973,3.38,0.59,9.3,5.0
13763,7.1,0.64,0.06,2.0,0.071,21.0,54.0,0.9958,3.45,0.49,10.6,6.0
13764,7.2,0.64,0.0,2.5,0.079,12.0,24.0,0.99682,3.45,0.6,12.5,6.0
13765,11.8,0.28,0.68,3.8,0.087,10.0,34.0,1.001,3.11,0.66,12.5,7.0
13766,7.8,0.64,0.0,2.1,0.077,20.0,49.0,0.99444,3.38,0.62,9.6,5.0
13767,9.5,0.51,0.29,2.0,0.076,10.0,28.0,0.9988,3.32,0.59,9.5,5.0
13768,7.0,0.36,0.14,1.9,0.073,9.0,92.0,0.9982,3.38,0.65,9.8,5.0
13769,8.8,0.36,0.43,2.1,0.076,8.0,35.0,0.997,3.21,0.79,9.6,5.0
13770,6.2,0.61,0.01,1.8,0.078,6.0,15.0,0.9964,3.36,0.77,11.7,7.0
13771,8.9,0.39,0.45,1.8,0.07,14.0,23.0,0.99562,3.14,0.67,10.9,6.0
13772,7.3,0.53,0.21,2.0,0.084,22.0,43.0,0.9976,3.35,0.49,9.5,5.0
13773,5.5,0.67,0.0,1.7,0.095,4.0,15.0,0.997,3.78,0.59,10.0,7.0
13774,11.7,0.34,0.55,2.4,0.08,6.0,18.0,0.9968,3.02,0.78,9.8,6.0
13775,7.2,0.765,0.02,2.2,0.0819999999999999,14.0,35.0,0.99745,3.45,0.56,9.4,6.0
13776,7.1,0.52,0.02,1.4,0.076,34.0,46.0,0.9973,3.54,0.57,9.9,5.0
13777,8.3,0.35,0.27,1.8,0.084,27.0,52.0,0.9988,3.39,0.62,9.3,5.0
13778,7.4,0.57,0.3,1.9,0.083,5.0,19.0,0.9972,3.31,0.71,10.1,6.0
13779,9.3,0.27,0.48,1.7,0.076,6.0,22.0,0.99656,3.21,0.87,10.6,4.0
13780,7.0,0.41,0.26,2.2,0.072,21.0,43.0,0.997,3.52,0.56,11.4,6.0
13781,10.6,0.28,0.46,2.1,0.0819999999999999,11.0,22.0,0.99746,3.25,0.77,9.8,6.0
13782,8.0,0.56,0.23,1.9,0.078,6.0,14.0,0.99745,3.16,0.57,10.2,6.0
13783,8.9,0.35,0.22,2.1,0.078,16.0,86.0,0.9964,3.17,0.48,9.8,5.0
13784,7.3,0.41,0.23,2.8,0.091,15.0,24.0,0.9976,3.36,0.49,9.2,5.0
13785,12.5,0.4,0.4,2.0,0.078,16.0,25.0,0.9964,3.28,0.54,9.8,6.0
13786,7.1,0.62,0.21,2.1,0.08,11.0,43.0,0.99538,3.37,0.63,9.9,5.0
13787,6.9,0.49,0.02,2.0,0.063,10.0,18.0,0.9988,3.61,0.62,10.9,6.0
13788,11.3,0.39,0.57,1.8,0.111,18.0,40.0,0.9972,3.25,0.77,10.0,6.0
13789,7.5,0.6,0.06,1.6,0.08,14.0,40.0,0.9948,3.44,0.77,10.6,6.0
13790,6.8,0.615,0.02,2.6,0.063,37.5,121.0,0.9968,3.46,0.55,10.7,6.0
13791,10.3,0.58,0.27,1.6,0.079,6.0,16.0,0.99494,3.17,0.67,10.4,6.0
13792,7.0,0.55,0.05,2.4,0.08,11.0,37.0,0.9984,3.45,0.58,9.7,7.0
13793,6.3,0.39,0.21,2.4,0.08,5.0,18.0,0.99458,3.36,0.74,10.3,6.0
13794,10.3,0.39,0.48,2.6,0.076,5.0,12.0,0.9988,3.21,0.78,9.5,6.0
13795,8.6,0.36,0.42,1.9,0.098,8.0,19.0,0.99504,3.28,0.54,9.7,5.0
13796,7.2,0.36,0.36,2.3,0.066,7.0,17.0,0.99458,3.29,0.64,9.8,5.0
13797,9.4,0.54,0.14,2.0,0.077,9.0,28.0,0.9968,3.14,0.57,9.4,5.0
13798,9.7,0.51,0.23,2.9,0.076,25.0,52.0,0.9957,3.23,0.58,10.8,5.0
13799,9.3,0.6,0.15,2.4,0.09,5.0,23.0,0.9964,3.36,0.62,11.7,7.0
13800,8.3,0.45,0.5,2.3,0.081,5.0,15.0,0.99672,3.38,0.54,12.3,7.0
13801,9.3,0.5,0.39,2.3,0.0969999999999999,16.0,99.0,0.9984,3.21,0.59,9.4,6.0
13802,9.9,0.42,0.42,1.9,0.0819999999999999,13.0,28.0,0.99702,3.38,0.49,10.9,6.0
13803,6.6,0.59,0.0,1.7,0.074,6.0,28.0,0.99498,3.44,0.54,9.9,6.0
13804,7.5,0.53,0.14,2.4,0.074,19.0,37.0,0.997,3.19,0.56,9.4,6.0
13805,9.4,0.66,0.07,1.7,0.079,5.0,15.0,0.99622,3.28,0.64,9.3,6.0
13806,8.3,0.5,0.2,1.8,0.0819999999999999,21.0,54.0,0.99774,3.37,0.54,10.5,6.0
13807,12.5,0.28,0.49,1.8,0.066,10.0,31.0,0.9987,3.32,0.78,9.4,5.0
13808,9.2,0.57,0.14,2.2,0.076,6.0,15.0,0.9972,3.15,1.17,12.9,6.0
13809,6.9,0.71,0.03,2.2,0.095,10.0,20.0,0.9976,3.38,0.51,10.4,5.0
13810,6.6,0.66,0.02,2.1,0.076,5.0,16.0,0.9966,3.53,0.8,9.5,6.0
13811,6.4,0.61,0.0,2.2,0.071,4.0,14.0,0.99562,3.59,0.59,10.4,5.0
13812,7.9,0.39,0.24,1.9,0.087,19.0,50.0,0.9961,3.35,0.55,9.3,6.0
13813,8.0,0.38,0.39,2.2,0.0819999999999999,15.0,42.0,0.9964,3.31,0.55,9.5,6.0
13814,8.7,0.3,0.39,2.1,0.0819999999999999,5.0,19.0,0.9972,3.16,0.67,9.4,6.0
13815,9.5,0.36,0.46,2.0,0.078,18.0,42.0,0.9994,3.15,0.72,11.8,6.0
13816,10.2,0.32,0.47,1.9,0.0819999999999999,5.0,26.0,0.9988,3.32,0.59,9.7,3.0
13817,7.8,0.78,0.02,2.0,0.078,3.0,15.0,0.99642,3.39,0.63,10.1,5.0
13818,9.6,0.52,0.23,2.3,0.0819999999999999,6.0,29.0,0.99656,3.3,0.64,9.9,5.0
13819,6.7,0.67,0.0,2.5,0.079,7.0,16.0,0.99588,3.39,0.49,10.5,4.0
13820,9.0,0.63,0.3,2.1,0.086,6.0,20.0,0.9986,3.11,0.58,9.5,5.0
13821,7.8,0.6,0.28,2.3,0.092,31.0,85.0,0.997,3.34,0.82,9.6,5.0
13822,6.2,0.53,0.1,2.0,0.079,5.0,10.0,0.99467,3.35,0.52,10.0,6.0
13823,7.3,0.61,0.0,1.8,0.048,27.0,72.0,0.9967,3.4,0.52,9.7,5.0
13824,10.1,0.42,0.4,2.1,0.094,15.0,42.0,0.9976,3.44,0.58,10.2,6.0
13825,8.4,0.4,0.24,1.9,0.066,7.0,31.0,0.9978,3.19,0.66,9.8,6.0
13826,7.0,0.59,0.0,2.1,0.067,4.0,11.0,0.9986,3.41,0.57,11.1,5.0
13827,7.0,0.39,0.12,2.3,0.084,28.0,119.0,0.9972,3.43,0.6,9.4,5.0
13828,7.9,0.66,0.31,1.8,0.066,6.0,18.0,0.99586,3.36,0.62,9.0,5.0
13829,7.3,0.67,0.04,2.9,0.074,27.0,42.0,0.9972,3.27,0.54,9.8,6.0
13830,10.8,0.42,0.47,2.0,0.086,6.0,17.0,0.99668,3.36,0.86,9.5,6.0
13831,7.7,0.47,0.22,2.5,0.095,27.0,58.0,0.9968,3.21,0.54,9.1,4.0
13832,6.8,0.69,0.0,2.1,0.076,6.0,14.0,0.9957,3.52,0.63,10.4,5.0
13833,8.7,0.735,0.26,2.0,0.074,7.0,21.0,0.9966,3.41,0.67,9.4,6.0
13834,7.0,0.28,0.42,2.9,0.081,6.0,20.0,0.9963,3.27,0.6,10.4,6.0
13835,7.2,0.78,0.02,4.6,0.076,7.0,20.0,0.9964,3.36,0.6,9.5,6.0
13836,6.6,0.62,0.0,2.6,0.079,12.0,49.0,0.99745,3.35,0.46,12.4,6.0
13837,7.6,0.48,0.15,1.8,0.08,19.0,52.0,0.997,3.41,0.49,9.8,8.0
13838,7.4,0.52,0.0,1.9,0.086,16.0,34.0,0.9964,3.42,0.61,11.066666666666698,7.0
13839,6.8,0.59,0.02,2.3,0.074,21.0,65.0,0.9981,3.56,0.58,9.4,7.0
13840,8.7,0.56,0.0,1.8,0.049,36.0,144.0,0.9973,3.24,0.57,9.5,6.0
13841,7.5,0.64,0.22,2.5,0.076,9.0,20.0,0.99704,3.22,0.52,9.5,5.0
13842,8.2,0.41,0.45,1.7,0.076,6.0,18.0,0.99572,3.34,0.6,11.0,6.0
13843,7.4,0.52,0.19,1.9,0.064,6.0,16.0,0.9967,3.33,0.61,9.8,7.0
13844,9.1,0.35,0.3,2.3,0.08,18.0,35.0,0.9955,3.45,0.62,10.5,6.0
13845,7.7,1.18,0.0,2.6,0.066,8.0,28.0,0.9961,3.36,0.65,11.0,8.0
13846,6.1,0.64,0.0,2.1,0.084,15.0,32.0,0.9961,3.42,0.56,9.5,5.0
13847,6.1,0.38,0.37,1.9,0.066,14.0,26.0,0.99652,3.37,0.62,11.4,6.0
13848,7.8,0.52,0.26,2.1,0.093,5.0,14.0,0.99546,3.18,0.54,11.7,6.0
13849,10.0,0.44,0.24,2.5,0.077,5.0,20.0,0.99735,3.51,0.62,9.7,5.0
13850,6.9,0.61,0.09,2.5,0.077,7.0,18.0,0.9984,3.44,0.66,12.7,7.0
13851,7.9,0.82,0.01,2.6,0.0969999999999999,5.0,13.0,0.9954,3.35,0.62,9.4,4.0
13852,7.9,0.645,0.0,2.9,0.075,19.0,50.0,0.9994,3.43,0.51,11.9,7.0
13853,8.8,0.61,0.11,1.8,0.079,6.0,22.0,0.9976,3.3,0.54,9.7,5.0
13854,7.3,0.69,0.3,2.3,0.086,10.0,23.0,0.9968,3.26,0.52,10.9,6.0
13855,7.0,0.57,0.06,3.0,0.073,31.0,48.0,0.99572,3.09,0.61,12.5,7.0
13856,9.5,0.41,0.42,2.3,0.0819999999999999,6.0,14.0,0.9962,3.22,0.63,9.5,5.0
13857,9.5,0.61,0.31,2.5,0.073,8.0,24.0,0.9988,3.23,0.53,9.4,5.0
13858,9.6,0.31,0.49,2.5,0.052,15.0,24.0,0.99743,3.15,0.62,11.2,6.0
13859,6.6,0.51,0.09,2.0,0.094,20.0,49.0,0.997,3.36,0.48,12.1,5.0
13860,7.8,0.51,0.21,6.5,0.079,32.0,59.0,0.9987,3.29,0.56,9.9,4.0
13861,7.7,0.55,0.18,1.9,0.066,6.0,17.0,0.9973,3.44,0.56,9.7,6.0
13862,7.6,0.4,0.2,1.9,0.073,13.0,34.0,0.99656,3.16,0.66,11.5,6.0
13863,7.9,0.56,0.21,2.4,0.067,10.0,25.0,0.9972,3.46,0.54,10.7,6.0
13864,9.4,0.57,0.38,1.8,0.048,13.0,67.0,1.001,3.28,0.68,9.5,6.0
13865,7.7,0.835,0.05,2.0,0.093,6.0,23.0,0.9982,3.26,0.49,12.5,8.0
13866,6.2,0.645,0.0,2.0,0.074,4.0,13.0,0.9948,3.46,0.56,9.7,5.0
13867,7.7,0.42,0.3,1.9,0.073,7.0,25.0,0.99572,3.42,0.54,12.0,7.0
13868,8.7,0.6,0.18,1.7,0.074,29.0,88.0,0.9972,3.31,0.6,9.5,5.0
13869,6.5,0.695,0.05,1.8,0.07,12.0,86.0,0.9982,3.33,0.57,9.7,5.0
13870,9.3,0.33,0.63,1.9,0.074,6.0,14.0,0.9972,3.24,0.6,9.4,6.0
13871,8.7,0.54,0.26,2.4,0.0969999999999999,9.0,22.0,0.99668,3.24,0.57,9.8,5.0
13872,8.9,0.56,0.24,2.4,0.072,16.0,38.0,0.9986,3.29,0.62,9.9,5.0
13873,6.6,0.38,0.45,2.1,0.0969999999999999,19.0,49.0,0.9957,3.44,0.62,9.4,6.0
13874,7.7,0.685,0.02,2.6,0.083,12.0,50.0,0.998,3.32,0.61,11.3,5.0
13875,7.7,0.32,0.36,1.9,0.074,7.0,47.0,0.9962,3.18,0.57,9.4,6.0
13876,9.0,0.38,0.31,3.0,0.095,17.0,86.0,0.9994,3.32,0.62,9.8,5.0
13877,8.2,0.57,0.25,1.8,0.077,12.0,31.0,0.9982,3.32,0.54,9.5,7.0
13878,6.6,0.46,0.14,2.3,0.079,21.0,58.0,0.99538,3.4,0.59,11.1,6.0
13879,6.9,0.38,0.14,1.9,0.081,6.0,19.0,0.9948,3.56,0.58,9.5,5.0
13880,7.0,0.58,0.02,2.0,0.074,8.0,17.0,0.9994,3.46,0.52,9.4,5.0
13881,9.0,0.51,0.26,2.1,0.073,25.0,59.0,0.9982,3.16,0.53,10.0,6.0
13882,7.7,0.44,0.28,2.1,0.074,8.0,20.0,0.9964,3.44,0.55,9.3,5.0
13883,6.9,0.52,0.05,2.0,0.084,6.0,13.0,0.99586,3.34,0.61,12.4,7.0
13884,8.0,0.49,0.29,2.3,0.074,5.0,20.0,0.99724,3.3,0.82,9.9,5.0
13885,8.8,0.43,0.1,2.8,0.0559999999999999,5.0,14.0,0.997,3.25,0.62,9.4,5.0
13886,11.5,0.24,0.39,1.8,0.073,18.0,35.0,0.99562,3.29,0.6,10.4,6.0
13887,7.4,0.745,0.0,2.6,0.078,13.0,57.0,0.99642,3.42,0.6,9.8,6.0
13888,7.3,0.6,0.04,1.6,0.076,6.0,12.0,0.9996,3.19,0.48,9.8,6.0
13889,9.4,0.43,0.36,1.9,0.071,19.0,47.0,0.99444,3.22,0.96,9.4,7.0
13890,10.0,0.33,0.49,2.4,0.068,5.0,29.0,0.9991,3.3,0.6,10.5,6.0
13891,8.9,0.4,0.24,2.5,0.073,16.0,38.0,0.99592,3.17,0.68,9.2,6.0
13892,8.1,0.52,0.22,2.2,0.08,22.0,45.0,0.99648,3.28,0.68,9.5,5.0
13893,7.1,0.43,0.26,1.8,0.088,9.0,22.0,0.99538,3.38,0.56,9.4,5.0
13894,9.6,0.44,0.39,1.9,0.077,13.0,44.0,0.9976,3.17,0.52,9.5,6.0
13895,6.6,0.735,0.0,2.3,0.0819999999999999,12.0,27.0,0.99656,3.47,0.53,10.3,6.0
13896,9.0,0.61,0.24,2.6,0.079,10.0,31.0,0.99622,3.26,0.54,9.2,5.0
13897,9.2,0.47,0.55,1.8,0.119,5.0,20.0,0.9956,3.18,0.91,9.4,5.0
13898,8.7,0.51,0.22,2.2,0.061,11.0,25.0,0.9976,3.12,0.47,11.5,7.0
13899,7.8,0.31,0.49,2.3,0.084,6.0,25.0,0.9981,3.26,0.71,10.8,5.0
13900,8.9,0.39,0.29,1.8,0.081,6.0,21.0,0.99708,3.23,0.62,9.7,5.0
13901,10.9,0.27,0.49,2.2,0.07,10.0,21.0,0.99708,3.19,0.76,10.1,5.0
13902,8.4,0.715,0.24,1.9,0.087,16.0,43.0,0.9968,3.38,0.75,10.2,5.0
13903,7.6,0.43,0.08,2.1,0.068,26.0,65.0,0.9967,3.16,0.59,9.3,5.0
13904,6.9,0.51,0.0,2.2,0.089,11.0,50.0,0.99588,3.42,0.55,9.6,5.0
13905,7.7,0.61,0.01,2.1,0.079,9.0,22.0,0.9982,3.54,0.63,9.8,5.0
13906,8.8,0.32,0.4,2.2,0.084,4.0,11.0,0.99568,3.32,0.57,10.1,6.0
13907,9.1,0.46,0.3,2.1,0.073,28.0,45.0,0.9962,3.21,0.6,9.7,4.0
13908,7.6,0.4,0.24,2.1,0.078,15.0,49.0,0.9957,3.2,0.59,11.4,6.0
13909,9.3,0.36,0.3,1.4,0.088,15.0,34.0,0.99616,3.22,0.64,9.3,5.0
13910,6.8,0.54,0.16,2.7,0.049,16.0,33.0,0.99613,3.38,0.62,12.5,6.0
13911,9.0,0.58,0.24,2.1,0.084,7.0,27.0,0.99546,3.24,0.63,12.4,7.0
13912,9.3,0.7,0.22,1.7,0.073,13.0,31.0,0.9987,3.3,0.46,9.8,5.0
13913,7.6,0.46,0.2,1.9,0.067,14.0,32.0,0.99768,3.21,0.77,9.8,5.0
13914,7.1,0.645,0.15,2.5,0.093,18.0,77.0,0.99774,3.33,0.6,9.5,5.0
13915,7.8,0.46,0.02,2.4,0.061,15.0,45.0,0.9988,3.53,0.74,9.5,6.0
13916,7.4,0.37,0.49,2.4,0.074,16.0,37.0,0.9972,3.39,0.59,10.7,5.0
13917,7.4,0.62,0.03,2.3,0.08,5.0,13.0,0.99586,3.51,0.58,10.9,7.0
13918,7.4,0.36,0.49,2.3,0.0819999999999999,10.0,24.0,0.99396,3.19,0.58,12.0,7.0
13919,10.1,0.69,0.0,2.3,0.063,5.0,16.0,0.9962,3.32,0.49,11.5,6.0
13920,7.8,0.48,0.07,2.1,0.078,17.0,32.0,0.9952,3.36,0.64,9.8,6.0
13921,8.8,0.4,0.22,2.0,0.091,22.0,58.0,0.9972,3.35,0.52,9.4,5.0
13922,7.6,0.52,0.12,2.5,0.0819999999999999,21.0,32.0,0.99472,3.42,0.56,9.9,5.0
13923,7.8,0.785,0.12,1.9,0.07,9.0,38.0,0.9968,3.36,0.64,9.5,5.0
13924,7.3,0.66,0.05,2.5,0.075,8.0,20.0,0.9956,3.24,0.59,11.3,7.0
13925,7.3,0.49,0.06,2.2,0.064,3.0,20.0,0.99735,3.33,0.64,9.5,5.0
13926,7.2,0.41,0.42,2.2,0.0819999999999999,18.0,35.0,0.9976,3.3,0.48,10.1,5.0
13927,9.4,0.51,0.31,1.8,0.069,22.0,62.0,0.9982,3.21,0.6,9.8,5.0
13928,7.4,0.46,0.28,2.1,0.073,5.0,14.0,0.9982,3.32,0.62,9.9,5.0
13929,8.0,0.59,0.0,3.3,0.084,8.0,22.0,0.99552,3.4,0.57,10.7,5.0
13930,10.9,0.5,0.49,2.2,0.1689999999999999,25.0,98.0,0.9976,3.28,0.59,10.9,6.0
13931,7.0,0.37,0.23,2.2,0.063,13.0,61.0,0.9976,3.47,0.57,9.2,5.0
13932,8.6,0.52,0.04,2.0,0.077,14.0,28.0,0.99572,3.5,0.53,9.9,5.0
13933,8.7,0.47,0.31,2.3,0.079,5.0,12.0,0.9996,3.17,0.52,10.0,8.0
13934,10.1,0.39,0.49,1.9,0.087,3.0,15.0,1.0002,3.1,0.53,9.9,5.0
13935,10.7,0.6,0.49,2.0,0.065,12.0,65.0,0.9987,3.29,0.59,11.3,6.0
13936,7.4,0.46,0.36,3.2,0.072,9.0,46.0,0.9976,3.28,0.6,9.8,6.0
13937,8.4,0.43,0.22,2.1,0.078,13.0,46.0,0.9994,3.26,0.52,9.3,5.0
13938,8.1,0.39,0.39,2.4,0.079,7.0,15.0,0.99592,3.27,0.57,11.0,6.0
13939,7.6,0.735,0.07,2.2,0.0579999999999999,29.0,58.0,0.9976,3.36,0.6,9.8,6.0
13940,8.1,0.27,0.42,2.5,0.08,12.0,66.0,0.99745,3.32,0.61,10.9,6.0
13941,10.4,0.44,0.27,2.8,0.077,20.0,49.0,0.9964,3.31,0.56,9.3,5.0
13942,7.6,0.61,0.14,2.5,0.077,24.0,58.0,0.9964,3.31,0.55,9.4,6.0
13943,7.2,0.885,0.0,2.3,0.0579999999999999,18.0,40.0,0.9976,3.31,0.62,12.0,6.0
13944,8.2,0.58,0.09,1.4,0.078,6.0,13.0,0.99642,3.47,0.52,11.7,7.0
13945,7.9,0.41,0.3,1.9,0.0579999999999999,13.0,28.0,0.9972,3.26,0.57,9.4,5.0
13946,10.0,0.32,0.39,2.2,0.095,6.0,11.0,0.9988,3.19,0.64,10.5,6.0
13947,7.1,0.41,0.48,2.1,0.093,14.0,29.0,0.99538,3.21,0.77,9.5,5.0
13948,10.0,0.6,0.47,2.4,0.077,11.0,47.0,0.9972,3.22,0.8,9.9,6.0
13949,8.2,0.48,0.49,1.8,0.086,7.0,19.0,1.001,3.3,0.76,9.5,5.0
13950,7.6,0.27,0.24,2.5,0.068,23.0,98.0,0.99576,3.34,0.77,9.6,6.0
13951,8.2,0.4,0.31,1.8,0.081,16.0,65.0,0.9978,3.24,0.49,9.8,5.0
13952,9.0,0.56,0.17,1.9,0.076,13.0,54.0,0.9955,3.29,0.63,9.5,6.0
13953,10.0,0.32,0.48,1.9,0.0819999999999999,6.0,16.0,0.9988,3.27,1.02,9.4,6.0
13954,8.1,0.54,0.24,2.8,0.086,6.0,20.0,0.9984,3.36,0.53,11.0,8.0
13955,7.5,0.6,0.0,2.4,0.083,14.0,31.0,0.99458,3.56,0.62,10.1,5.0
13956,8.9,0.43,0.36,2.1,0.077,24.0,42.0,0.99562,3.3,0.58,9.5,6.0
13957,7.6,0.69,0.14,2.2,0.079,16.0,27.0,0.9962,3.41,0.67,9.2,5.0
13958,8.4,0.46,0.32,2.4,0.075,12.0,48.0,0.9982,3.36,0.74,10.8,6.0
13959,10.3,0.6,0.31,1.8,0.074,36.0,147.0,0.9958,3.22,0.61,9.5,6.0
13960,7.6,0.49,0.21,2.4,0.066,12.0,24.0,0.99724,3.42,0.68,10.0,6.0
13961,9.0,0.39,0.38,2.6,0.0969999999999999,20.0,113.0,0.99593,3.25,0.72,9.6,5.0
13962,7.9,0.42,0.08,1.8,0.084,13.0,24.0,0.9961,3.12,0.6,10.1,7.0
13963,9.2,0.29,0.64,1.8,0.078,8.0,20.0,0.99636,3.3,0.56,10.3,5.0
13964,8.1,0.7,0.22,1.8,0.0819999999999999,9.0,28.0,0.99744,3.42,0.57,10.8,7.0
13965,9.1,0.39,0.39,1.8,0.067,23.0,49.0,0.9979,3.28,0.59,9.3,6.0
13966,10.9,0.28,0.41,2.2,0.078,19.0,38.0,0.9948,3.39,0.57,11.4,6.0
13967,7.1,0.62,0.15,2.4,0.1,5.0,16.0,0.99624,3.24,0.53,10.2,5.0
13968,9.1,0.32,0.49,2.2,0.077,4.0,12.0,0.99584,3.2,0.66,10.5,6.0
13969,8.0,0.52,0.14,5.8,0.093,33.0,52.0,0.9973,3.16,0.61,10.9,6.0
13970,7.0,0.69,0.08,1.8,0.0559999999999999,31.0,66.0,0.9968,3.46,0.59,9.4,6.0
13971,11.5,0.44,0.44,2.6,0.078,6.0,47.0,0.9956,3.28,0.78,11.0,6.0
13972,9.1,0.5,0.48,2.0,0.095,5.0,18.0,0.9972,3.31,0.77,11.5,6.0
13973,8.0,0.46,0.31,2.1,0.084,16.0,72.0,0.9982,3.16,0.59,9.4,5.0
13974,7.4,0.59,0.16,2.2,0.079,19.0,47.0,0.9972,3.36,0.91,10.5,7.0
13975,8.4,0.715,0.23,1.9,0.081,6.0,17.0,0.9963,3.36,0.57,9.4,5.0
13976,9.5,0.28,0.49,1.9,0.076,7.0,16.0,0.9971,3.26,0.62,9.3,5.0
13977,9.1,0.69,0.0,1.9,0.0819999999999999,15.0,38.0,0.99615,3.32,0.58,10.1,4.0
13978,6.7,0.6,0.21,2.2,0.079,13.0,31.0,0.9952,3.3,0.82,10.4,7.0
13979,8.4,0.38,0.33,2.6,0.093,6.0,23.0,0.9969,3.39,0.61,10.0,6.0
13980,8.5,0.55,0.03,2.2,0.086,18.0,33.0,0.9968,3.3,0.57,11.0,6.0
13981,9.0,0.46,0.3,2.5,0.092,7.0,35.0,0.9987,3.28,0.5,9.7,6.0
13982,7.0,0.69,0.07,2.0,0.063,3.0,14.0,0.9982,3.24,0.52,9.4,5.0
13983,7.9,0.56,0.07,2.0,0.085,3.0,10.0,0.9976,3.16,0.56,9.8,6.0
13984,9.3,0.4,0.46,2.1,0.071,6.0,29.0,0.99668,3.23,0.72,10.5,6.0
13985,7.1,0.42,0.24,2.3,0.072,13.0,28.0,0.99736,3.34,0.65,11.3,6.0
13986,6.7,0.58,0.08,2.5,0.079,21.0,66.0,0.99642,3.52,0.49,9.7,6.0
13987,6.6,0.56,0.04,2.3,0.077,16.0,37.0,0.99774,3.46,0.6,11.0,8.0
13988,6.4,0.73,0.0,2.3,0.079,14.0,25.0,0.99538,3.45,0.54,11.5,4.0
13989,10.2,0.4,0.42,2.3,0.09,6.0,14.0,0.9966,3.5,0.5,10.9,6.0
13990,8.8,0.32,0.41,2.1,0.072,24.0,50.0,0.9991,3.17,0.66,9.5,5.0
13991,7.4,0.62,0.01,2.1,0.07,12.0,59.0,0.9976,3.39,0.49,11.0,7.0
13992,7.5,0.48,0.23,2.1,0.088,27.0,61.0,0.9964,3.31,0.69,10.7,7.0
13993,9.9,0.52,0.24,2.4,0.079,30.0,46.0,0.9974,3.39,0.55,10.7,5.0
13994,9.3,0.38,0.4,1.6,0.079,7.0,37.0,0.9971,3.3,0.66,9.3,6.0
13995,8.9,0.32,0.49,7.2,0.066,7.0,26.0,0.99458,3.35,0.75,9.8,5.0
13996,7.1,0.62,0.02,2.1,0.078,9.0,16.0,0.99578,3.38,0.54,11.0,7.0
13997,8.2,0.59,0.01,1.9,0.085,18.0,65.0,0.9967,3.36,0.62,9.8,5.0
13998,8.2,0.41,0.24,6.3,0.073,52.0,102.0,0.99577,3.24,0.55,10.0,5.0
13999,9.0,0.3,0.42,2.0,0.09,3.0,11.0,0.9948,3.28,0.6,10.7,5.0
14000,9.0,0.65,0.1,2.1,0.092,28.0,44.0,0.9956,3.24,0.69,10.0,5.0
14001,6.8,0.645,0.0,2.6,0.077,12.0,36.0,0.9978,3.41,0.62,11.2,7.0
14002,7.9,0.56,0.29,2.8,0.05,17.0,64.0,0.9982,3.24,0.64,9.2,5.0
14003,7.6,0.43,0.13,2.2,0.084,21.0,44.0,0.99628,3.28,0.56,10.9,6.0
14004,7.4,0.64,0.17,1.8,0.0819999999999999,12.0,27.0,0.99584,3.17,0.67,9.3,6.0
14005,9.4,0.45,0.4,2.8,0.079,16.0,46.0,0.99458,3.3,0.49,10.2,6.0
14006,8.0,0.48,0.22,2.5,0.095,24.0,46.0,0.9973,3.16,0.74,11.8,7.0
14007,9.0,0.51,0.26,2.3,0.078,20.0,51.0,0.9987,3.26,0.62,9.3,5.0
14008,6.1,0.37,0.07,2.2,0.0579999999999999,28.0,44.0,0.9996,3.54,0.48,10.2,5.0
14009,7.7,0.66,0.0,2.1,0.085,9.0,22.0,0.996,3.33,0.6,9.7,5.0
14010,7.5,0.6,0.48,2.0,0.091,12.0,31.0,0.9994,3.17,0.83,12.0,6.0
14011,8.6,0.51,0.22,1.7,0.074,5.0,12.0,0.9974,3.24,0.56,11.0,7.0
14012,6.9,0.35,0.45,2.6,0.064,16.0,33.0,0.9994,3.35,0.59,12.7,7.0
14013,7.3,0.32,0.41,2.3,0.086,32.0,131.0,0.99498,3.3,0.62,9.4,5.0
14014,8.2,0.38,0.49,2.1,0.086,7.0,18.0,0.99521,3.24,0.57,10.9,6.0
14015,7.0,0.49,0.25,3.0,0.0819999999999999,20.0,49.0,0.9974,3.41,0.65,10.0,5.0
14016,7.0,0.48,0.28,1.9,0.078,17.0,28.0,0.9994,3.39,0.48,9.1,6.0
14017,6.2,0.65,0.01,2.1,0.074,29.0,53.0,0.9976,3.68,0.53,9.8,5.0
14018,10.1,0.53,0.56,2.0,0.093,27.0,37.0,0.9974,3.29,0.78,10.9,6.0
14019,8.9,0.4,0.27,1.9,0.077,6.0,21.0,0.99761,3.36,0.61,9.2,5.0
14020,7.0,0.58,0.03,2.1,0.087,25.0,60.0,0.9976,3.16,0.6,9.4,5.0
14021,6.7,0.685,0.13,2.3,0.0579999999999999,6.0,26.0,0.9982,3.41,0.56,11.4,6.0
14022,7.2,0.735,0.0,2.3,0.073,21.0,50.0,0.996,3.51,0.68,10.3,5.0
14023,10.3,0.3,0.49,2.8,0.044,4.0,12.0,0.9987,3.15,0.84,9.6,5.0
